"ASVID","DonorA_Stool2","DonorA_Stool4","DonorA_Stool5","DonorA_Stool6","DonorA_Stool7","DonorA_Stool8","DonorA_Stool9","DonorA_Stool10","DonorA_Stool12","DonorA_Stool13","DonorA_Stool14","DonorA_Stool15","DonorA_Stool16","DonorA_Stool17","DonorA_Stool18","DonorA_Stool19","DonorA_Stool20","DonorA_Stool21","DonorA_Stool22","DonorA_Stool23","DonorA_Stool24","DonorA_Stool25","DonorA_Stool26","DonorA_Stool27","DonorA_Stool28","DonorA_Stool29","DonorA_Stool30","DonorA_Stool32","DonorA_Stool33","DonorA_Stool34","DonorA_Stool36","DonorA_Stool37","DonorA_Stool38","DonorA_Stool39","DonorA_Stool40","DonorA_Stool41","DonorA_Stool42","DonorA_Stool43","DonorA_Stool44","DonorA_Stool45","DonorA_Stool46","DonorA_Stool47","DonorA_Stool49","DonorA_Stool50","DonorA_Stool51","DonorA_Stool52","DonorA_Stool53","DonorA_Stool54","DonorA_Stool55","DonorA_Stool56","DonorA_Stool57","DonorA_Stool58","DonorA_Stool59","DonorA_Stool60","DonorA_Stool61","DonorA_Stool64","DonorA_Stool65","DonorA_Stool66","DonorA_Stool67","DonorA_Stool68","DonorA_Stool70"
"OTU_18",5.42934562895444,5.04342511691925,4.9416424226093,3.17805383034795,5.17048399503815,5.09375020080676,5.40267738187228,4.21950770517611,4.02535169073515,5.14749447681345,4.23410650459726,4.55387689160054,4.00733318523247,4.71849887129509,4.06044301054642,5.32787616878958,4.57471097850338,4.99721227376411,5.32300997913841,5.13579843705026,5.58724865840025,4.94875989037817,6.17586727010576,5.17614973257383,5.74620319054015,5.26785815906333,5.50125821054473,5.29831736654804,5.36129216570943,5.20948615284142,5.47227067367148,4.99043258677874,5.58724865840025,5.20948615284142,4.21950770517611,4.4188406077966,4.969813299576,4.30406509320417,5.77765232322266,5.23110861685459,5.84932477994686,6.14418563412565,4.8283137373023,5.48063892334199,5.40717177146012,5.68357976733868,5.63121178182137,5.03695260241363,5.62401750618734,6.35088571671474,5.97126183979046,5.52146091786225,6.1463292576689,5.78382518232974,4.47733681447821,5.26785815906333,5.37989735354046,6.09356977004514,5.56068163101553,4.56434819146784,4.70953020131233
"OTU_11",5.29330482472449,5.2257466737132,5.23110861685459,5.81413053182507,4.71849887129509,5.30826769740121,3.78418963391826,5.50125821054473,6.20859002609663,5.70044357339069,5.53733426701854,5.17614973257383,6.17378610390194,5.39362754635236,5.08759633523238,3.29583686600433,5.08759633523238,4.85203026391962,4.53259949315326,5.11799381241676,6.19440539110467,6.03548143252476,0,4.80402104473326,3.55534806148941,4.48863636973214,3.76120011569356,4.74493212836325,5.09375020080676,5.52146091786225,4.70953020131233,5.36597601502185,4.92725368515721,4.67282883446191,5.23110861685459,5.18178355029209,4.61512051684126,5.22035582507832,0.693147180559945,3.58351893845611,2.63905732961526,0.693147180559945,4.34380542185368,4.07753744390572,4.39444915467244,3.78418963391826,3.04452243772342,5.54907608489522,5.25227342804663,4.55387689160054,4.67282883446191,5.11198778835654,4.60517018598809,4.96284463025991,5.18738580584075,4.92725368515721,5.17614973257383,4.91265488573605,5.52146091786225,5.10594547390058,4.52178857704904
"OTU_25",5.55682806169954,5.33753807970132,5.15329159449778,5.73009978297357,3.49650756146648,4.8283137373023,4.47733681447821,5.54126354515843,5.74300318780948,5.35658627467201,5.46806014113513,5.15905529921453,5.72358510195238,4.59511985013459,5.73009978297357,4.23410650459726,5.55682806169954,5.13579843705026,4.76217393479776,4.60517018598809,4.91998092582813,4.69134788222914,1.09861228866811,5.53733426701854,4.51085950651685,5.31811999384422,4.84418708645859,4.40671924726425,4.36944785246702,5.2257466737132,4.39444915467244,5.66296048013595,4.46590811865458,5.04985600724954,4.56434819146784,4.79579054559674,4.99043258677874,4.66343909411207,3.04452243772342,4.21950770517611,3.66356164612965,2.56494935746154,5.01063529409626,5.65599181081985,5.41610040220442,4.82028156560504,2.83321334405622,5.2040066870768,5.14749447681345,4.4188406077966,4.49980967033027,4.86753445045558,3.91202300542815,4.80402104473326,5.85793315448346,4.21950770517611,4.38202663467388,4.00733318523247,5.21493575760899,5.37063802812766,5.48063892334199
"OTU_36",4.78749174278205,4.61512051684126,4.87519732320115,5.58724865840025,4.46590811865458,5.03695260241363,5.12396397940326,3.66356164612965,3.52636052461616,4.69134788222914,4.12713438504509,4.12713438504509,4.43081679884331,4.24849524204936,4.89034912822175,4.60517018598809,4.55387689160054,3.09104245335832,4.62497281328427,5.27811465923052,3.61091791264422,3.73766961828337,2.83321334405622,5.35185813347607,3.63758615972639,4.8283137373023,5.90263333340137,4.30406509320417,3.93182563272433,3.87120101090789,3.46573590279973,5.62762111369064,4.27666611901606,5.15329159449778,4.20469261939097,5.03043792139244,5.48893772615669,4.84418708645859,3.76120011569356,3.61091791264422,3.43398720448515,4.76217393479776,6.0591231955818,5.65248918026865,5.57594910314632,5.66988092298052,3.87120101090789,5.01063529409626,4.77912349311153,5.66642668811243,4.61512051684126,3.3322045101752,4.61512051684126,4.69134788222914,4.0943445622221,4.40671924726425,3.3322045101752,2.39789527279837,1.6094379124341,4.39444915467244,2.484906649788
"OTU_28",4.75359019110636,4.94875989037817,4.33073334028633,2.484906649788,4.62497281328427,4.60517018598809,4.7361984483945,3.68887945411394,3.55534806148941,4.34380542185368,3.93182563272433,4.11087386417331,4.36944785246702,4.97673374242057,4.15888308335967,5.05624580534831,4.61512051684126,5.05624580534831,4.76217393479776,4.23410650459726,4.79579054559674,4.72738781871234,5.51342874616498,4.71849887129509,5.03695260241363,4.02535169073515,4.61512051684126,4.67282883446191,4.85203026391962,4.7361984483945,4.46590811865458,4.57471097850338,4.92725368515721,4.48863636973214,4.27666611901606,4.48863636973214,4.33073334028633,3.46573590279973,4.46590811865458,4.47733681447821,4.38202663467388,4.46590811865458,4.49980967033027,4.56434819146784,4.54329478227,5.27299955856375,5.23110861685459,4.49980967033027,5.73657229747919,5.29831736654804,5.25227342804663,5.11198778835654,5.52146091786225,4.74493212836325,3.52636052461616,4.56434819146784,5.02388052084628,5.75257263882563,5.02388052084628,3.3322045101752,4.31748811353631
"OTU_76",4.99721227376411,4.969813299576,4.21950770517611,3.89182029811063,4.9416424226093,4.89034912822175,5.03695260241363,4.57471097850338,4.4188406077966,4.54329478227,4.75359019110636,4.17438726989564,4.64439089914137,4.43081679884331,4.71849887129509,5.31811999384422,5.02388052084628,4.88280192258637,4.79579054559674,4.65396035015752,5.17614973257383,4.15888308335967,4.15888308335967,3.66356164612965,4.93447393313069,4.35670882668959,5.02388052084628,4.30406509320417,4.63472898822964,4.02535169073515,4.69134788222914,5.04342511691925,4.92725368515721,4.60517018598809,4.30406509320417,3.09104245335832,3.17805383034795,3.58351893845611,4.4188406077966,3.93182563272433,4.14313472639153,4.48863636973214,4.07753744390572,4.31748811353631,4.36944785246702,3.95124371858143,4.26267987704132,3.76120011569356,3.36729582998647,4.72738781871234,3.89182029811063,4.24849524204936,3.73766961828337,3.73766961828337,4.64439089914137,3.36729582998647,4.63472898822964,3.85014760171006,4.52178857704904,4.62497281328427,4.48863636973214
"OTU_17",4.77912349311153,4.8283137373023,4.53259949315326,4.92725368515721,4.46590811865458,4.30406509320417,3.2188758248682,4.93447393313069,5.36129216570943,4.80402104473326,5.37063802812766,4.0943445622221,5.04985600724954,4.67282883446191,4.60517018598809,2.63905732961526,4.66343909411207,3.58351893845611,3.63758615972639,5.02388052084628,4.70953020131233,4.33073334028633,2.63905732961526,4.81218435537242,4.23410650459726,4.97673374242057,3.76120011569356,4.43081679884331,4.38202663467388,4.93447393313069,4.40671924726425,3.91202300542815,4.40671924726425,4.15888308335967,4.40671924726425,3.49650756146648,2.89037175789616,3.63758615972639,-0.091300614199825,0.693147180559945,1.79175946922805,0,3.58351893845611,3.66356164612965,4.17438726989564,3.8286413964891,2.56494935746154,4.59511985013459,4.17438726989564,5.03695260241363,4.30406509320417,4.77912349311153,4.53259949315326,4.80402104473326,4.86753445045558,3.98898404656427,5.13579843705026,5.48479693349065,4.86753445045558,5.39362754635236,4.31748811353631
"OTU_35",3.2188758248682,3.43398720448515,4.92725368515721,3.04452243772342,2.70805020110221,3.61091791264422,1.09861228866811,4.36944785246702,4.80402104473326,2.56494935746154,2.19722457733622,3.40119738166216,5.54907608489522,5.33753807970132,4.96284463025991,0.693147180559945,2.39789527279837,1.09861228866811,1.6094379124341,2.70805020110221,3.78418963391826,4.70953020131233,1.94591014905531,3.13549421592915,3.91202300542815,5.01727983681492,2.30258509299405,2.94443897916644,3.3322045101752,4.59511985013459,2.56494935746154,2.70805020110221,2.39789527279837,2.77258872223978,4.27666611901606,3.04452243772342,1.38629436111989,0,-0.231034810012088,0.693147180559945,1.6094379124341,0,0.693147180559945,0,0,-0.232133199802135,1.09861228866811,5.19849703126583,3.95124371858143,4.34380542185368,5.09375020080676,6.39859493453521,6.28599809450886,6.0137151560428,4.82028156560504,6.00635315960173,4.14313472639153,4.40671924726425,4.24849524204936,3.98898404656427,1.6094379124341
"OTU_39",4.77912349311153,4.63472898822964,5.08759633523238,3.63758615972639,4.39444915467244,4.57471097850338,4.66343909411207,4.00733318523247,3.73766961828337,3.91202300542815,3.71357206670431,2.39789527279837,2.70805020110221,3.17805383034795,3.52636052461616,3.66356164612965,3.43398720448515,3.46573590279973,3.58351893845611,4.07753744390572,3.89182029811063,4.99721227376411,5.24174701505964,4.52178857704904,4.35670882668959,3.40119738166216,4.18965474202643,3.52636052461616,4.89034912822175,4.54329478227,3.66356164612965,4.04305126783455,4.59511985013459,4.48863636973214,4.20469261939097,3.93182563272433,4.67282883446191,4.38202663467388,4.12713438504509,3.13549421592915,3.40119738166216,4.31748811353631,3.97029191355212,4.21950770517611,4.51085950651685,4.60517018598809,4.4188406077966,3.78418963391826,4.52178857704904,4.65396035015752,5.12396397940326,4.33073334028633,4.68213122712422,4.84418708645859,3.73766961828337,3.17805383034795,3.93182563272433,4.90527477843843,3.66356164612965,3.58351893845611,3.78418963391826
"OTU_68",4.30406509320417,4.20469261939097,4.59511985013459,3.78418963391826,3.66356164612965,4.06044301054642,4.30406509320417,4.0943445622221,4.02535169073515,4.12713438504509,3.97029191355212,3.52636052461616,4.12713438504509,4.24849524204936,4.69134788222914,4.49980967033027,4.79579054559674,4.23410650459726,4.18965474202643,4.35670882668959,4.34380542185368,4.14313472639153,4.85203026391962,4.36944785246702,4.60517018598809,3.49650756146648,4.26267987704132,4.29045944114839,4.45434729625351,4.04305126783455,4.44265125649032,3.46573590279973,3.2188758248682,3.29583686600433,3.46573590279973,4.78749174278205,4.66343909411207,4.54329478227,3.55534806148941,4.20469261939097,4.21950770517611,3.71357206670431,4.44265125649032,3.68887945411394,4.0943445622221,4.12713438504509,4.12713438504509,4.35670882668959,3.97029191355212,3.58351893845611,4.38202663467388,3.71357206670431,4.17438726989564,4.24849524204936,4.81218435537242,3.76120011569356,4.00733318523247,4.26267987704132,3.52636052461616,4.15888308335967,2.94443897916644
"OTU_129",5.24174701505964,2.99573227355399,3.8286413964891,3.8286413964891,4.76217393479776,4.4188406077966,5.69035945432406,2.30258509299405,2.83321334405622,1.6094379124341,4.77912349311153,3.63758615972639,3.25809653802148,3.52636052461616,5.73657229747919,5.75574221358691,4.30406509320417,3.17805383034795,4.55387689160054,4.51085950651685,4.17438726989564,1.38629436111989,1.38629436111989,3.58351893845611,1.6094379124341,2.94443897916644,5.01063529409626,3.04452243772342,2.70805020110221,0.693147180559945,1.38629436111989,5.12396397940326,3.49650756146648,3.87120101090789,2.56494935746154,2.70805020110221,3.29583686600433,1.6094379124341,-0.624447758281479,-0.626126875594227,3.36729582998647,1.09861228866811,3.46573590279973,3.73766961828337,4.63472898822964,4.65396035015752,0,2.07944154167984,3.04452243772342,3.40119738166216,1.94591014905531,1.09861228866811,0,1.38629436111989,1.6094379124341,2.77258872223978,2.19722457733622,2.19722457733622,3.29583686600433,4.75359019110636,2.39789527279837
"OTU_62",3.87120101090789,4.0943445622221,3.43398720448515,3.3322045101752,4.20469261939097,4.00733318523247,4.12713438504509,3.55534806148941,3.68887945411394,3.8286413964891,3.91202300542815,3.73766961828337,3.55534806148941,4.04305126783455,3.95124371858143,3.95124371858143,4.0943445622221,4.79579054559674,4.02535169073515,4.12713438504509,4.02535169073515,3.58351893845611,4.12713438504509,3.13549421592915,4.33073334028633,3.52636052461616,3.85014760171006,4.04305126783455,4.29045944114839,3.97029191355212,4.12713438504509,4.17438726989564,4.17438726989564,3.91202300542815,3.49650756146648,3.04452243772342,2.89037175789616,3.73766961828337,4.34380542185368,4.11087386417331,3.97029191355212,4.06044301054642,4.17438726989564,3.73766961828337,4.00733318523247,3.95124371858143,4.45434729625351,3.55534806148941,3.43398720448515,3.58351893845611,4.02535169073515,3.2188758248682,3.61091791264422,3.25809653802148,3.87120101090789,4.26267987704132,3.95124371858143,3.8286413964891,3.87120101090789,3.68887945411394,3.73766961828337
"OTU_67",4.30406509320417,4.15888308335967,4.36944785246702,3.25809653802148,3.68887945411394,3.85014760171006,4.06044301054642,3.68887945411394,3.52636052461616,3.97029191355212,3.66356164612965,2.94443897916644,3.49650756146648,4.14313472639153,4.02535169073515,3.66356164612965,4.35670882668959,3.61091791264422,3.29583686600433,4.29045944114839,3.91202300542815,4.15888308335967,4.92725368515721,4.38202663467388,4.38202663467388,2.94443897916644,3.04452243772342,3.46573590279973,4.51085950651685,3.73766961828337,3.89182029811063,3.46573590279973,3.29583686600433,3.13549421592915,2.94443897916644,4.02535169073515,3.76120011569356,3.80666248977032,3.43398720448515,3.66356164612965,3.85014760171006,3.52636052461616,3.98898404656427,3.93182563272433,4.18965474202643,3.97029191355212,4.0943445622221,4.07753744390572,3.58351893845611,3.2188758248682,4.34380542185368,3.87120101090789,3.76120011569356,4.17438726989564,4.30406509320417,3.40119738166216,3.2188758248682,4.0943445622221,3.25809653802148,3.49650756146648,2.39789527279837
"OTU_48",3.98898404656427,3.76120011569356,3.09104245335832,2.56494935746154,4.21950770517611,3.91202300542815,3.78418963391826,3.09104245335832,3.3322045101752,4.68213122712422,4.06044301054642,2.77258872223978,2.83321334405622,3.25809653802148,2.89037175789616,3.25809653802148,2.39789527279837,2.39789527279837,3.2188758248682,3.73766961828337,3.2188758248682,3.66356164612965,4.18965474202643,3.17805383034795,3.80666248977032,2.484906649788,3.89182029811063,3.3322045101752,3.98898404656427,2.94443897916644,3.40119738166216,4.80402104473326,4.49980967033027,3.58351893845611,2.94443897916644,3.80666248977032,4.4188406077966,4.51085950651685,4.00733318523247,3.80666248977032,3.13549421592915,4.23410650459726,4.61512051684126,4.51085950651685,4.70953020131233,4.78749174278205,4.02535169073515,3.29583686600433,3.76120011569356,4.69134788222914,3.87120101090789,2.63905732961526,3.76120011569356,2.30258509299405,3.76120011569356,3.58351893845611,3.66356164612965,4.00733318523247,3.36729582998647,3.43398720448515,4.06044301054642
"OTU_55",4.51085950651685,4.0943445622221,3.78418963391826,3.98898404656427,4.04305126783455,2.484906649788,3.76120011569356,3.49650756146648,3.58351893845611,3.63758615972639,4.39444915467244,3.93182563272433,3.29583686600433,4.18965474202643,4.26267987704132,4.12713438504509,4.12713438504509,3.87120101090789,4.49980967033027,4.26267987704132,4.07753744390572,3.52636052461616,2.484906649788,3.73766961828337,0.693147180559945,2.83321334405622,4.45434729625351,4.0943445622221,4.44265125649032,4.04305126783455,4.18965474202643,4.39444915467244,3.71357206670431,5.03695260241363,4.79579054559674,4.49980967033027,4.33073334028633,2.70805020110221,4.45434729625351,4.04305126783455,3.80666248977032,2.30258509299405,3.61091791264422,4.30406509320417,3.46573590279973,3.25809653802148,3.55534806148941,2.70805020110221,2.39789527279837,2.94443897916644,1.79175946922805,2.39789527279837,2.484906649788,3.43398720448515,2.30258509299405,2.19722457733622,3.63758615972639,0.693147180559945,1.09861228866811,3.29583686600433,2.89037175789616
